"Assembly","Session","Date","Word","PDF"
"17th Assembly"," 3rd Session","2012-10-23","https://www.ntassembly.ca/sites/assembly/files/hn121023.docx","https://www.ntassembly.ca/sites/assembly/files/hn121023.pdf"
"17th Assembly"," 3rd Session","2012-10-22","https://www.ntassembly.ca/sites/assembly/files/hn121022.docx","https://www.ntassembly.ca/sites/assembly/files/hn121022.pdf"
"17th Assembly"," 3rd Session","2012-10-19","https://www.ntassembly.ca/sites/assembly/files/hn121019.docx","https://www.ntassembly.ca/sites/assembly/files/hn121019.pdf"
"17th Assembly"," 3rd Session","2012-10-18","https://www.ntassembly.ca/sites/assembly/files/hn121018.docx","https://www.ntassembly.ca/sites/assembly/files/hn121018.pdf"
"17th Assembly"," 3rd Session","2012-10-17","https://www.ntassembly.ca/sites/assembly/files/hn121017.docx","https://www.ntassembly.ca/sites/assembly/files/hn121017.pdf"
"17th Assembly"," 3rd Session","2012-6-14","https://www.ntassembly.ca/sites/assembly/files/hn120614_0.docx","https://www.ntassembly.ca/sites/assembly/files/hn120614.pdf"
"17th Assembly"," 3rd Session","2012-6-13","https://www.ntassembly.ca/sites/assembly/files/hn120613.docx","https://www.ntassembly.ca/sites/assembly/files/hn120613.pdf"
"17th Assembly"," 3rd Session","2012-6-12","https://www.ntassembly.ca/sites/assembly/files/hn120612.docx","https://www.ntassembly.ca/sites/assembly/files/hn120612.pdf"
"17th Assembly"," 3rd Session","2012-6-11","https://www.ntassembly.ca/sites/assembly/files/hn120611.docx","https://www.ntassembly.ca/sites/assembly/files/hn120611.pdf"
"17th Assembly"," 3rd Session","2012-6-8","https://www.ntassembly.ca/sites/assembly/files/hn120608.docx","https://www.ntassembly.ca/sites/assembly/files/hn120608.pdf"
"17th Assembly"," 3rd Session","2012-6-7","https://www.ntassembly.ca/sites/assembly/files/hn120607.docx","https://www.ntassembly.ca/sites/assembly/files/hn120607.pdf"
"17th Assembly"," 3rd Session","2012-6-6","https://www.ntassembly.ca/sites/assembly/files/hn120606.docx","https://www.ntassembly.ca/sites/assembly/files/hn120606.pdf"
"17th Assembly"," 3rd Session","2012-6-5","https://www.ntassembly.ca/sites/assembly/files/hn120605.docx","https://www.ntassembly.ca/sites/assembly/files/hn120605.pdf"
"17th Assembly"," 3rd Session","2012-6-4","https://www.ntassembly.ca/sites/assembly/files/hn120604.docx","https://www.ntassembly.ca/sites/assembly/files/hn120604.pdf"
"17th Assembly"," 3rd Session","2012-5-31","https://www.ntassembly.ca/sites/assembly/files/hn120531.docx","https://www.ntassembly.ca/sites/assembly/files/hn120531.pdf"
"17th Assembly"," 3rd Session","2012-5-30","https://www.ntassembly.ca/sites/assembly/files/hn120530.docx","https://www.ntassembly.ca/sites/assembly/files/hn120530.pdf"
"17th Assembly"," 3rd Session","2012-5-29","https://www.ntassembly.ca/sites/assembly/files/hn120529.docx","https://www.ntassembly.ca/sites/assembly/files/hn120529.pdf"
"17th Assembly"," 2nd Session","2012-2-17","https://www.ntassembly.ca/sites/assembly/files/hn120217_0.docx","https://www.ntassembly.ca/sites/assembly/files/hn120217_0.pdf"
"17th Assembly"," 2nd Session","2012-2-16","https://www.ntassembly.ca/sites/assembly/files/hn120216.docx","https://www.ntassembly.ca/sites/assembly/files/hn120216.pdf"
"17th Assembly"," 2nd Session","2012-2-15","https://www.ntassembly.ca/sites/assembly/files/hn120215.docx","https://www.ntassembly.ca/sites/assembly/files/hn120215.pdf"
"17th Assembly"," 2nd Session","2012-2-14","https://www.ntassembly.ca/sites/assembly/files/hn120214.docx","https://www.ntassembly.ca/sites/assembly/files/hn120214.pdf"
"17th Assembly"," 2nd Session","2012-2-13","https://www.ntassembly.ca/sites/assembly/files/hn120213.docx","https://www.ntassembly.ca/sites/assembly/files/hn120213.pdf"
"17th Assembly"," 2nd Session","2012-2-10","https://www.ntassembly.ca/sites/assembly/files/hn120210.docx","https://www.ntassembly.ca/sites/assembly/files/hn120210.pdf"
"17th Assembly"," 2nd Session","2012-2-9","https://www.ntassembly.ca/sites/assembly/files/hn120209.docx","https://www.ntassembly.ca/sites/assembly/files/hn120209.pdf"
"17th Assembly"," 2nd Session","2012-2-8","https://www.ntassembly.ca/sites/assembly/files/hn120208.docx","https://www.ntassembly.ca/sites/assembly/files/hn120208.pdf"
"17th Assembly"," 2nd Session","2012-2-7","https://www.ntassembly.ca/sites/assembly/files/hn120207.docx","https://www.ntassembly.ca/sites/assembly/files/hn120207.pdf"
"17th Assembly"," 1st Session","2011-12-15","https://www.ntassembly.ca/sites/assembly/files/hn111215.docx","https://www.ntassembly.ca/sites/assembly/files/day_9_-_december_15_2011.pdf"
"17th Assembly"," 1st Session","2011-12-14","https://www.ntassembly.ca/sites/assembly/files/hn111214.docx","https://www.ntassembly.ca/sites/assembly/files/day_8_-_december_14_2011.pdf"
"17th Assembly"," 1st Session","2011-12-13","https://www.ntassembly.ca/sites/assembly/files/hn111213.docx","https://www.ntassembly.ca/sites/assembly/files/day_7_-_december_13_2011.pdf"
"17th Assembly"," 1st Session","2011-12-12","https://www.ntassembly.ca/sites/assembly/files/hn111212.docx","https://www.ntassembly.ca/sites/assembly/files/day_6_-_december_12_2011.pdf"
"17th Assembly"," 1st Session","2011-12-9","https://www.ntassembly.ca/sites/assembly/files/hn111209.docx","https://www.ntassembly.ca/sites/assembly/files/day_5_-_december_9_2011.pdf"
"17th Assembly"," 1st Session","2011-12-8","https://www.ntassembly.ca/sites/assembly/files/hn111208.docx","https://www.ntassembly.ca/sites/assembly/files/day_4_-_december_8_2011.pdf"
"17th Assembly"," 1st Session","2011-12-7","https://www.ntassembly.ca/sites/assembly/files/hn111207.docx","https://www.ntassembly.ca/sites/assembly/files/day_3_-_december_7_2011.pdf"
"17th Assembly"," 1st Session","2011-10-28","https://www.ntassembly.ca/sites/assembly/files/hn111028.docx","https://www.ntassembly.ca/sites/assembly/files/day_2_-_october_28_2011.pdf"
"17th Assembly"," 1st Session","2011-10-27","https://www.ntassembly.ca/sites/assembly/files/hn111027.docx","https://www.ntassembly.ca/sites/assembly/files/day_1_-_october_27_2011.pdf"
"16th Assembly"," 6th Session","2011-8-25","https://www.ntassembly.ca/sites/assembly/files/hn110825_0.docx","https://www.ntassembly.ca/sites/assembly/files/hn110825.pdf"
"16th Assembly"," 6th Session","2011-8-24","https://www.ntassembly.ca/sites/assembly/files/hn110824.docx","https://www.ntassembly.ca/sites/assembly/files/hn110824.pdf"
"16th Assembly"," 6th Session","2011-8-23","https://www.ntassembly.ca/sites/assembly/files/hn110823_0.docx",""
"16th Assembly"," 6th Session","2011-8-22","https://www.ntassembly.ca/sites/assembly/files/hn110822_0.docx",""
"16th Assembly"," 6th Session","2011-8-19","https://www.ntassembly.ca/sites/assembly/files/hn110819_0.docx",""
"16th Assembly"," 6th Session","2011-8-18","https://www.ntassembly.ca/sites/assembly/files/hn110818_0.docx",""
"16th Assembly"," 6th Session","2011-8-17","https://www.ntassembly.ca/sites/assembly/files/hn110817_0.docx",""
"16th Assembly"," 6th Session","2011-5-19","https://www.ntassembly.ca/sites/assembly/files/hn110519_0.docx",""
"16th Assembly"," 6th Session","2011-5-18","https://www.ntassembly.ca/sites/assembly/files/hn110518_0.docx",""
"16th Assembly"," 6th Session","2011-5-18","https://www.ntassembly.ca/sites/assembly/files/hn110518_0.docx",""
"16th Assembly"," 6th Session","2011-5-17","https://www.ntassembly.ca/sites/assembly/files/hn110517_0.docx",""
"16th Assembly"," 6th Session","2011-5-16","https://www.ntassembly.ca/sites/assembly/files/hn110516_0.docx",""
"16th Assembly"," 6th Session","2011-5-13","https://www.ntassembly.ca/sites/assembly/files/hn110513_0.docx",""
"16th Assembly"," 6th Session","2011-5-12","https://www.ntassembly.ca/sites/assembly/files/hn110512_2.docx","https://www.ntassembly.ca/sites/assembly/files/hn110512.pdf"
"16th Assembly"," 6th Session","2011-5-11","https://www.ntassembly.ca/sites/assembly/files/hn110511_0.docx",""
"16th Assembly"," 6th Session","2011-3-10","https://www.ntassembly.ca/sites/assembly/files/hn110310.docx","https://www.ntassembly.ca/sites/assembly/files/hn110310.pdf"
"16th Assembly"," 6th Session","2011-3-9","https://www.ntassembly.ca/sites/assembly/files/hn110309.docx","https://www.ntassembly.ca/sites/assembly/files/hn110309.pdf"
"16th Assembly"," 6th Session","2011-3-8","https://www.ntassembly.ca/sites/assembly/files/hn110308.docx","https://www.ntassembly.ca/sites/assembly/files/hn110308.pdf"
"16th Assembly"," 6th Session","2011-3-7","https://www.ntassembly.ca/sites/assembly/files/hn110307.docx","https://www.ntassembly.ca/sites/assembly/files/hn110307.pdf"
"16th Assembly"," 5th Session","2011-3-4","https://www.ntassembly.ca/sites/assembly/files/hn110304.docx","https://www.ntassembly.ca/sites/assembly/files/hn110304_.pdf"
"16th Assembly"," 5th Session","2011-3-3","https://www.ntassembly.ca/sites/assembly/files/hn110303_0.docx",""
"16th Assembly"," 5th Session","2011-3-2","https://www.ntassembly.ca/sites/assembly/files/hn110302.docx","https://www.ntassembly.ca/sites/assembly/files/hn110302.pdf"
"16th Assembly"," 5th Session","2011-3-1","https://www.ntassembly.ca/sites/assembly/files/hn110301_0.docx",""
"16th Assembly"," 5th Session","2011-2-28","https://www.ntassembly.ca/sites/assembly/files/hn110228_0.docx",""
"16th Assembly"," 5th Session","2011-2-24","https://www.ntassembly.ca/sites/assembly/files/hn110224.docx","https://www.ntassembly.ca/sites/assembly/files/hn110224.pdf"
"16th Assembly"," 5th Session","2011-2-23","https://www.ntassembly.ca/sites/assembly/files/hn110223_0.docx",""
"16th Assembly"," 5th Session","2011-2-22","https://www.ntassembly.ca/sites/assembly/files/hn110222_0.docx",""
"16th Assembly"," 5th Session","2011-2-21","https://www.ntassembly.ca/sites/assembly/files/hn110221_0.docx",""
"16th Assembly"," 5th Session","2011-2-18","https://www.ntassembly.ca/sites/assembly/files/hn110218_0.docx",""
"16th Assembly"," 5th Session","2011-2-17","https://www.ntassembly.ca/sites/assembly/files/hn110217_0.docx",""
"16th Assembly"," 5th Session","2011-2-16","https://www.ntassembly.ca/sites/assembly/files/hn110216_0.docx",""
"16th Assembly"," 5th Session","2011-2-15","https://www.ntassembly.ca/sites/assembly/files/hn110215.docx","https://www.ntassembly.ca/sites/assembly/files/hn110215_0.pdf"
"16th Assembly"," 5th Session","2011-2-14","https://www.ntassembly.ca/sites/assembly/files/hn110214.docx","https://www.ntassembly.ca/sites/assembly/files/hn110214.pdf"
"16th Assembly"," 5th Session","2011-2-10","https://www.ntassembly.ca/sites/assembly/files/hn110210.docx","https://www.ntassembly.ca/sites/assembly/files/hn110210.pdf"
"16th Assembly"," 5th Session","2011-2-9","https://www.ntassembly.ca/sites/assembly/files/hn110209.docx","https://www.ntassembly.ca/sites/assembly/files/hn110209.pdf"
"16th Assembly"," 5th Session","2011-2-8","https://www.ntassembly.ca/sites/assembly/files/hn110208_0.docx",""
"16th Assembly"," 5th Session","2011-2-7","https://www.ntassembly.ca/sites/assembly/files/hn110207_0.docx",""
"16th Assembly"," 5th Session","2011-2-4","https://www.ntassembly.ca/sites/assembly/files/hn110204.docx","https://www.ntassembly.ca/sites/assembly/files/hn110204.pdf"
"16th Assembly"," 5th Session","2011-2-3","https://www.ntassembly.ca/sites/assembly/files/hn110203.docx","https://www.ntassembly.ca/sites/assembly/files/hn110203.pdf"
"16th Assembly"," 5th Session","2011-2-2","https://www.ntassembly.ca/sites/assembly/files/hn110202.docx","https://www.ntassembly.ca/sites/assembly/files/hn110202.pdf"
"16th Assembly"," 5th Session","2010-11-4","https://www.ntassembly.ca/sites/assembly/files/hn101104.docx","https://www.ntassembly.ca/sites/assembly/files/hn101104.pdf"
"16th Assembly"," 5th Session","2010-11-3","https://www.ntassembly.ca/sites/assembly/files/hn101103.docx","https://www.ntassembly.ca/sites/assembly/files/hn101103.pdf"
"16th Assembly"," 5th Session","2010-11-2","https://www.ntassembly.ca/sites/assembly/files/hn101102.docx","https://www.ntassembly.ca/sites/assembly/files/hn101102.pdf"
"16th Assembly"," 5th Session","2010-11-1","https://www.ntassembly.ca/sites/assembly/files/hn101101.docx","https://www.ntassembly.ca/sites/assembly/files/hn101101.pdf"
"16th Assembly"," 4th Session","2010-2-26","https://www.ntassembly.ca/sites/assembly/files/hn100226.docx","https://www.ntassembly.ca/sites/assembly/files/hn100226.pdf"
"16th Assembly"," 4th Session","2010-2-25","https://www.ntassembly.ca/sites/assembly/files/hn100225.docx","https://www.ntassembly.ca/sites/assembly/files/hn100225.pdf"
"16th Assembly"," 4th Session","2010-2-24","https://www.ntassembly.ca/sites/assembly/files/hn100224.docx","https://www.ntassembly.ca/sites/assembly/files/hn100224.pdf"
"16th Assembly"," 4th Session","2010-2-23","https://www.ntassembly.ca/sites/assembly/files/hn100223.docx","https://www.ntassembly.ca/sites/assembly/files/hn100223.pdf"
"16th Assembly"," 4th Session","2010-2-22","https://www.ntassembly.ca/sites/assembly/files/hn100222.docx","https://www.ntassembly.ca/sites/assembly/files/hn100222.pdf"
"16th Assembly"," 4th Session","2010-2-18","https://www.ntassembly.ca/sites/assembly/files/hn100218.docx","https://www.ntassembly.ca/sites/assembly/files/hn100218.pdf"
"16th Assembly"," 4th Session","2010-2-17","https://www.ntassembly.ca/sites/assembly/files/hn100217_0.docx",""
"16th Assembly"," 4th Session","2010-2-16","https://www.ntassembly.ca/sites/assembly/files/hn100216_0.docx",""
"16th Assembly"," 4th Session","2010-2-15","https://www.ntassembly.ca/sites/assembly/files/hn100215_0.docx",""
"16th Assembly"," 4th Session","2010-2-12","https://www.ntassembly.ca/sites/assembly/files/hn100212_0.docx",""
"16th Assembly"," 4th Session","2010-2-11","https://www.ntassembly.ca/sites/assembly/files/hn100211_0.docx",""
"16th Assembly"," 4th Session","2010-2-10","https://www.ntassembly.ca/sites/assembly/files/hn100210_0.docx",""
"16th Assembly"," 4th Session","2010-2-9","https://www.ntassembly.ca/sites/assembly/files/hn100209_0.docx",""
"16th Assembly"," 4th Session","2010-2-8","https://www.ntassembly.ca/sites/assembly/files/hn100208_0.docx",""
"16th Assembly"," 4th Session","2010-2-4","https://www.ntassembly.ca/sites/assembly/files/hn100204_0.docx",""
"16th Assembly"," 4th Session","2010-2-3","https://www.ntassembly.ca/sites/assembly/files/hn100203_0.docx",""
"16th Assembly"," 4th Session","2010-2-2","https://www.ntassembly.ca/sites/assembly/files/hn100202_0.docx",""
"16th Assembly"," 4th Session","2010-2-1","https://www.ntassembly.ca/sites/assembly/files/hn100201_0.docx",""
"16th Assembly"," 4th Session","2010-2-1","https://www.ntassembly.ca/sites/assembly/files/hn100201_1.docx","https://www.ntassembly.ca/sites/assembly/files/hn100201_0.pdf"
"16th Assembly"," 4th Session","2010-1-29","https://www.ntassembly.ca/sites/assembly/files/hn100129_0.docx",""
"16th Assembly"," 4th Session","2010-1-28","https://www.ntassembly.ca/sites/assembly/files/hn100128_0.docx",""
"16th Assembly"," 4th Session","2010-1-27","https://www.ntassembly.ca/sites/assembly/files/hn100127_0.docx",""
"16th Assembly"," 4th Session","2009-11-5","https://www.ntassembly.ca/sites/assembly/files/hn091105_0.docx","https://www.ntassembly.ca/sites/assembly/files/hn091105.pdf"
"16th Assembly"," 4th Session","2009-11-4","https://www.ntassembly.ca/sites/assembly/files/hn091104_0.docx","https://www.ntassembly.ca/sites/assembly/files/hn091104.pdf"
"16th Assembly"," 4th Session","2009-11-3","https://www.ntassembly.ca/sites/assembly/files/hn091103_0.docx","https://www.ntassembly.ca/sites/assembly/files/hn091103.pdf"
"16th Assembly"," 3rd Session","2009-6-4","https://www.ntassembly.ca/sites/assembly/files/hn090604.docx","https://www.ntassembly.ca/sites/assembly/files/hn090604.pdf"
"16th Assembly"," 3rd Session","2009-6-3","https://www.ntassembly.ca/sites/assembly/files/hn090603.docx","https://www.ntassembly.ca/sites/assembly/files/hn090603.pdf"
"16th Assembly"," 3rd Session","2009-6-2","https://www.ntassembly.ca/sites/assembly/files/hn090602.docx","https://www.ntassembly.ca/sites/assembly/files/hn090602.pdf"
"16th Assembly"," 3rd Session","2009-6-1","https://www.ntassembly.ca/sites/assembly/files/hn090601_0.docx",""
"16th Assembly"," 3rd Session","2009-5-29","https://www.ntassembly.ca/sites/assembly/files/hn090529.docx","https://www.ntassembly.ca/sites/assembly/files/hn090529.pdf"
"16th Assembly"," 3rd Session","2009-5-28","https://www.ntassembly.ca/sites/assembly/files/hn090528.docx","https://www.ntassembly.ca/sites/assembly/files/hn090528.pdf"
"16th Assembly"," 3rd Session","2009-5-27","https://www.ntassembly.ca/sites/assembly/files/hn090527.docx","https://www.ntassembly.ca/sites/assembly/files/hn090527.pdf"
"16th Assembly"," 3rd Session","2009-3-12","https://www.ntassembly.ca/sites/assembly/files/hn090312.docx","https://www.ntassembly.ca/sites/assembly/files/hn090312.pdf"
"16th Assembly"," 3rd Session","2009-3-11","https://www.ntassembly.ca/sites/assembly/files/hn090311_0.docx",""
"16th Assembly"," 3rd Session","2009-3-10","https://www.ntassembly.ca/sites/assembly/files/hn090310.docx","https://www.ntassembly.ca/sites/assembly/files/hn090310.pdf"
"16th Assembly"," 3rd Session","2009-3-6","https://www.ntassembly.ca/sites/assembly/files/hn090306.docx","https://www.ntassembly.ca/sites/assembly/files/hn090306.pdf"
"16th Assembly"," 3rd Session","2009-3-5","https://www.ntassembly.ca/sites/assembly/files/hn090305.docx","https://www.ntassembly.ca/sites/assembly/files/hn090305.pdf"
"16th Assembly"," 3rd Session","2009-3-4","https://www.ntassembly.ca/sites/assembly/files/hn090304.docx","https://www.ntassembly.ca/sites/assembly/files/hn090304.pdf"
"16th Assembly"," 3rd Session","2009-3-3","https://www.ntassembly.ca/sites/assembly/files/hn090303.docx","https://www.ntassembly.ca/sites/assembly/files/hn090303.pdf"
"16th Assembly"," 3rd Session","2009-3-2","https://www.ntassembly.ca/sites/assembly/files/hn090302_0.docx",""
"16th Assembly"," 3rd Session","2009-2-26","https://www.ntassembly.ca/sites/assembly/files/hn090226.docx","https://www.ntassembly.ca/sites/assembly/files/hn090226.pdf"
"16th Assembly"," 3rd Session","2009-2-25","https://www.ntassembly.ca/sites/assembly/files/hn090225.docx","https://www.ntassembly.ca/sites/assembly/files/hn090225.pdf"
"16th Assembly"," 3rd Session","2009-2-24","https://www.ntassembly.ca/sites/assembly/files/hn090224.docx","https://www.ntassembly.ca/sites/assembly/files/hn090224.pdf"
"16th Assembly"," 3rd Session","2009-2-23","https://www.ntassembly.ca/sites/assembly/files/hn090223.docx","https://www.ntassembly.ca/sites/assembly/files/hn090223.pdf"
"16th Assembly"," 3rd Session","2009-2-20","","https://www.ntassembly.ca/sites/assembly/files/hn090220.pdf"
"16th Assembly"," 3rd Session","2009-2-19","https://www.ntassembly.ca/sites/assembly/files/hn090219.docx","https://www.ntassembly.ca/sites/assembly/files/hn090219.pdf"
"16th Assembly"," 3rd Session","2009-2-18","https://www.ntassembly.ca/sites/assembly/files/hn090218.docx","https://www.ntassembly.ca/sites/assembly/files/hn090218.pdf"
"16th Assembly"," 3rd Session","2009-2-17","https://www.ntassembly.ca/sites/assembly/files/hn090217.docx","https://www.ntassembly.ca/sites/assembly/files/hn090217.pdf"
"16th Assembly"," 3rd Session","2009-2-16","https://www.ntassembly.ca/sites/assembly/files/hn090216.docx","https://www.ntassembly.ca/sites/assembly/files/hn090216.pdf"
"16th Assembly"," 3rd Session","2009-2-12","https://www.ntassembly.ca/sites/assembly/files/hn090212.docx","https://www.ntassembly.ca/sites/assembly/files/hn090212.pdf"
"16th Assembly"," 2nd Session","2008-10-21","https://www.ntassembly.ca/sites/assembly/files/h081021-final.docx",""
"16th Assembly"," 2nd Session","2008-10-20","https://www.ntassembly.ca/sites/assembly/files/h081020-final.docx",""
"16th Assembly"," 2nd Session","2008-10-17","https://www.ntassembly.ca/sites/assembly/files/h081017-final.docx",""
"16th Assembly"," 2nd Session","2008-10-16","https://www.ntassembly.ca/sites/assembly/files/h081016-final.docx",""
"16th Assembly"," 2nd Session","2008-10-15","https://www.ntassembly.ca/sites/assembly/files/h081015-final.docx",""
"16th Assembly"," 2nd Session","2008-10-9","https://www.ntassembly.ca/sites/assembly/files/h081009-final.docx",""
"16th Assembly"," 2nd Session","2008-10-8","https://www.ntassembly.ca/sites/assembly/files/h081008-final_0.docx",""
"16th Assembly"," 2nd Session","2008-10-7","https://www.ntassembly.ca/sites/assembly/files/h081007-final.docx",""
"16th Assembly"," 2nd Session","2008-10-6","https://www.ntassembly.ca/sites/assembly/files/h081006-final.docx",""
"16th Assembly"," 2nd Session","2008-10-3","https://www.ntassembly.ca/sites/assembly/files/h081003-final.docx",""
"16th Assembly"," 2nd Session","2008-10-2","https://www.ntassembly.ca/sites/assembly/files/h081002-final.docx",""
"16th Assembly"," 2nd Session","2008-10-1","https://www.ntassembly.ca/sites/assembly/files/h081001-final.docx",""
"16th Assembly"," 2nd Session","2008-6-19","https://www.ntassembly.ca/sites/assembly/files/h080619.docx",""
"16th Assembly"," 2nd Session","2008-6-18","https://www.ntassembly.ca/sites/assembly/files/h080618.docx",""
"16th Assembly"," 2nd Session","2008-6-17","https://www.ntassembly.ca/sites/assembly/files/h080617.docx",""
"16th Assembly"," 2nd Session","2008-6-16","https://www.ntassembly.ca/sites/assembly/files/h080616.docx",""
"16th Assembly"," 2nd Session","2008-6-6","https://www.ntassembly.ca/sites/assembly/files/h080606.docx","https://www.ntassembly.ca/sites/assembly/files/h080606.pdf"
"16th Assembly"," 2nd Session","2008-6-4","https://www.ntassembly.ca/sites/assembly/files/h080604.docx","https://www.ntassembly.ca/sites/assembly/files/h080604.pdf"
"16th Assembly"," 2nd Session","2008-6-2","https://www.ntassembly.ca/sites/assembly/files/h080602-print_ready_final.docx","https://www.ntassembly.ca/sites/assembly/files/h080602-print_ready_final.pdf"
"16th Assembly"," 2nd Session","2008-5-30","https://www.ntassembly.ca/sites/assembly/files/h080530-print_ready_final_2.docx","https://www.ntassembly.ca/sites/assembly/files/h080530-print_ready_final.pdf"
"16th Assembly"," 2nd Session","2008-5-28","https://www.ntassembly.ca/sites/assembly/files/h080528-print_ready_final.docx","https://www.ntassembly.ca/sites/assembly/files/h080528-print_ready_final.pdf"
"16th Assembly"," 2nd Session","2008-5-27","https://www.ntassembly.ca/sites/assembly/files/h080527-print_ready_final.docx","https://www.ntassembly.ca/sites/assembly/files/h080527-print_ready_final.pdf"
"16th Assembly"," 2nd Session","2008-5-26","https://www.ntassembly.ca/sites/assembly/files/h080526-print_ready_final.docx","https://www.ntassembly.ca/sites/assembly/files/h080526-print_ready_final.pdf"
"16th Assembly"," 2nd Session","2008-5-23","https://www.ntassembly.ca/sites/assembly/files/h080523-print_ready_final.docx","https://www.ntassembly.ca/sites/assembly/files/h080523-print_ready_final.pdf"
"16th Assembly"," 2nd Session","2008-5-22","https://www.ntassembly.ca/sites/assembly/files/h080522-print_ready_final.docx","https://www.ntassembly.ca/sites/assembly/files/h080522-print_ready_final.pdf"
"16th Assembly"," 1st Session","2007-11-30","https://www.ntassembly.ca/sites/assembly/files/hn071130.docx",""
"16th Assembly"," 1st Session","2007-11-29","https://www.ntassembly.ca/sites/assembly/files/hn071129_0.docx",""
"16th Assembly"," 1st Session","2007-11-28","https://www.ntassembly.ca/sites/assembly/files/hn071128_0.docx",""
"16th Assembly"," 1st Session","2007-11-27","https://www.ntassembly.ca/sites/assembly/files/hn071127_0.docx",""
"16th Assembly"," 1st Session","2007-10-19","https://www.ntassembly.ca/sites/assembly/files/hn071019.docx",""
"16th Assembly"," 1st Session","2007-10-18","https://www.ntassembly.ca/sites/assembly/files/hn071018.docx",""
"15th Assembly"," 6th Session","2007-8-23","https://www.ntassembly.ca/sites/assembly/files/hn070823.docx",""
"15th Assembly"," 6th Session","2007-8-22","https://www.ntassembly.ca/sites/assembly/files/hn070822.docx",""
"15th Assembly"," 6th Session","2007-8-21","https://www.ntassembly.ca/sites/assembly/files/hn070821.docx",""
"15th Assembly"," 6th Session","2007-8-20","https://www.ntassembly.ca/sites/assembly/files/hn070820.docx",""
"15th Assembly"," 6th Session","2007-8-17","https://www.ntassembly.ca/sites/assembly/files/hn070817.docx",""
"15th Assembly"," 6th Session","2007-8-16","https://www.ntassembly.ca/sites/assembly/files/hn070816.docx",""
