"Assembly","Session","Date","Word","PDF"
"15th Assembly"," 6th Session","2007-8-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070823.docx",""
"15th Assembly"," 6th Session","2007-8-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070822.docx",""
"15th Assembly"," 6th Session","2007-8-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070821.docx",""
"15th Assembly"," 6th Session","2007-8-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070820.docx",""
"15th Assembly"," 6th Session","2007-8-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070817.docx",""
"15th Assembly"," 6th Session","2007-8-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070816.docx",""
"15th Assembly"," 6th Session","2007-8-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070815.docx",""
"15th Assembly"," 6th Session","2007-5-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070517.docx",""
"15th Assembly"," 6th Session","2007-5-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070516.docx",""
"15th Assembly"," 6th Session","2007-5-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070515.docx",""
"15th Assembly"," 6th Session","2007-5-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070514.docx",""
"15th Assembly"," 6th Session","2007-5-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070511.docx",""
"15th Assembly"," 6th Session","2007-5-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070510.docx",""
"15th Assembly"," 6th Session","2007-5-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070509.docx",""
"15th Assembly"," 6th Session","2007-3-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070314.docx",""
"15th Assembly"," 6th Session","2007-3-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070314_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070314.pdf"
"15th Assembly"," 6th Session","2007-3-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070313_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070313.pdf"
"15th Assembly"," 5th Session","2007-3-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070312_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070312.pdf"
"15th Assembly"," 5th Session","2007-3-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070309_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070309.pdf"
"15th Assembly"," 5th Session","2007-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070308_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070308.pdf"
"15th Assembly"," 5th Session","2007-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070307_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070307.pdf"
"15th Assembly"," 5th Session","2007-3-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070306_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070306.pdf"
"15th Assembly"," 5th Session","2007-3-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070305_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070305.pdf"
"15th Assembly"," 5th Session","2007-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070222_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070222.pdf"
"15th Assembly"," 5th Session","2007-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070221_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070221.pdf"
"15th Assembly"," 5th Session","2007-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070220_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070220.pdf"
"15th Assembly"," 5th Session","2007-2-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070219_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070219.pdf"
"15th Assembly"," 5th Session","2007-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070216.pdf"
"15th Assembly"," 5th Session","2007-2-15","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070215.pdf"
"15th Assembly"," 5th Session","2007-2-14","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070214.pdf"
"15th Assembly"," 5th Session","2007-2-13","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070213.pdf"
"15th Assembly"," 5th Session","2007-2-12","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070212.pdf"
"15th Assembly"," 5th Session","2007-2-9","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070209.pdf"
"15th Assembly"," 5th Session","2007-2-8","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070208.pdf"
"15th Assembly"," 5th Session","2007-2-7","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn070207.pdf"
"15th Assembly"," 5th Session","2006-11-2","",""
"15th Assembly"," 5th Session","2006-11-1","",""
"15th Assembly"," 5th Session","2006-10-31","",""
"15th Assembly"," 5th Session","2006-10-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061030_3.docx",""
"15th Assembly"," 5th Session","2006-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061027_3.docx",""
"15th Assembly"," 5th Session","2006-10-27","",""
"15th Assembly"," 5th Session","2006-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061026_2.docx",""
"15th Assembly"," 5th Session","2006-10-26","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061026.pdf"
"15th Assembly"," 5th Session","2006-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061025_3.docx",""
"15th Assembly"," 5th Session","2006-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061025_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061025.pdf"
"15th Assembly"," 5th Session","2006-10-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061024.docx",""
"15th Assembly"," 5th Session","2006-10-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061023_2.docx",""
"15th Assembly"," 5th Session","2006-10-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061023_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061023.pdf"
"15th Assembly"," 5th Session","2006-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061020.docx",""
"15th Assembly"," 5th Session","2006-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061019.docx",""
"15th Assembly"," 5th Session","2006-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061018_2.docx",""
"15th Assembly"," 5th Session","2006-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061018_1.docx",""
"15th Assembly"," 5th Session","2006-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061018_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061018.pdf"
"15th Assembly"," 5th Session","2006-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn061017.docx",""
"15th Assembly"," 5th Session","2006-6-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060608_1.docx",""
"15th Assembly"," 5th Session","2006-6-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060608_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060608.pdf"
"15th Assembly"," 5th Session","2006-6-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060607_0.docx",""
"15th Assembly"," 5th Session","2006-6-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060607.docx",""
"15th Assembly"," 5th Session","2006-6-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060606_2.docx",""
"15th Assembly"," 5th Session","2006-6-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060606_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060606.pdf"
"15th Assembly"," 5th Session","2006-6-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060605_3.docx",""
"15th Assembly"," 5th Session","2006-6-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060605_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060605.pdf"
"15th Assembly"," 5th Session","2006-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060602_2.docx",""
"15th Assembly"," 5th Session","2006-6-2","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060602.pdf"
"15th Assembly"," 5th Session","2006-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060601.docx",""
"15th Assembly"," 5th Session","2006-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060601_0.docx",""
"15th Assembly"," 5th Session","2006-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060531.docx",""
"15th Assembly"," 5th Session","2006-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060531_0.docx",""
"15th Assembly"," 5th Session","2006-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060530.docx",""
"15th Assembly"," 5th Session","2006-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060530_0.docx",""
"15th Assembly"," 4th Session","2006-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060302.docx",""
"15th Assembly"," 4th Session","2006-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060301.docx",""
"15th Assembly"," 4th Session","2006-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060228_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060228.pdf"
"15th Assembly"," 4th Session","2006-2-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060227_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060227.pdf"
"15th Assembly"," 4th Session","2006-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060224_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060224.pdf"
"15th Assembly"," 4th Session","2006-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060223_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060223.pdf"
"15th Assembly"," 4th Session","2006-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060222_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060222_0.pdf"
"15th Assembly"," 4th Session","2006-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060221_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060221.pdf"
"15th Assembly"," 4th Session","2006-2-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060220_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060220.pdf"
"15th Assembly"," 4th Session","2006-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060216.pdf"
"15th Assembly"," 4th Session","2006-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060215_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060215.pdf"
"15th Assembly"," 4th Session","2006-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060214_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060214.pdf"
"15th Assembly"," 4th Session","2006-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060213_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060213.pdf"
"15th Assembly"," 4th Session","2006-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060210.docx",""
"15th Assembly"," 4th Session","2006-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060209_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060209.pdf"
"15th Assembly"," 4th Session","2006-2-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060208_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060208.pdf"
"15th Assembly"," 4th Session","2006-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060207_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060207.pdf"
"15th Assembly"," 4th Session","2006-2-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060206.docx",""
"15th Assembly"," 4th Session","2006-2-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060203.docx",""
"15th Assembly"," 4th Session","2006-2-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060202.docx",""
"15th Assembly"," 4th Session","2006-2-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn060201.docx",""
"15th Assembly"," 4th Session","2005-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051027_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051027.pdf"
"15th Assembly"," 4th Session","2005-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051026_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051026.pdf"
"15th Assembly"," 4th Session","2005-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051025_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051025.pdf"
"15th Assembly"," 4th Session","2005-10-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051024.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051024.pdf"
"15th Assembly"," 4th Session","2005-10-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051021_0.docx",""
"15th Assembly"," 4th Session","2005-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051020_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051020.pdf"
"15th Assembly"," 4th Session","2005-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051019_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051019.pdf"
"15th Assembly"," 4th Session","2005-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051018.docx",""
"15th Assembly"," 4th Session","2005-10-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051017_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051017.pdf"
"15th Assembly"," 4th Session","2005-10-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051014.docx",""
"15th Assembly"," 4th Session","2005-10-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051013.docx",""
"15th Assembly"," 4th Session","2005-10-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn051012.docx",""
"15th Assembly"," 4th Session","2005-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050602.docx",""
"15th Assembly"," 4th Session","2005-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050601.docx",""
"15th Assembly"," 4th Session","2005-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050531.docx",""
"15th Assembly"," 4th Session","2005-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050530.docx",""
"15th Assembly"," 4th Session","2005-5-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050527.docx",""
"15th Assembly"," 4th Session","2005-5-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050526.docx",""
"15th Assembly"," 4th Session","2005-5-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050525.docx",""
"15th Assembly"," 3rd Session","2005-3-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050310_0.docx",""
"15th Assembly"," 3rd Session","2005-3-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050309_0.docx",""
"15th Assembly"," 3rd Session","2005-3-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050308_0.docx",""
"15th Assembly"," 3rd Session","2005-3-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050307_0.docx",""
"15th Assembly"," 3rd Session","2005-3-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050304.docx",""
"15th Assembly"," 3rd Session","2005-3-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050303_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050303.pdf"
"15th Assembly"," 3rd Session","2005-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050302.docx",""
"15th Assembly"," 3rd Session","2005-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050301_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050301.pdf"
"15th Assembly"," 3rd Session","2005-2-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050228_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050228.pdf"
"15th Assembly"," 3rd Session","2005-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050225.docx",""
"15th Assembly"," 3rd Session","2005-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050224.docx",""
"15th Assembly"," 3rd Session","2005-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050223_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050223.pdf"
"15th Assembly"," 3rd Session","2005-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222_0.pdf"
"15th Assembly"," 3rd Session","2005-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050222.pdf"
"15th Assembly"," 3rd Session","2005-2-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050221_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050221.pdf"
"15th Assembly"," 3rd Session","2005-2-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050218.docx",""
"15th Assembly"," 3rd Session","2005-2-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050217_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050217.pdf"
"15th Assembly"," 3rd Session","2005-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050216.pdf"
"15th Assembly"," 3rd Session","2005-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050215.docx",""
"15th Assembly"," 3rd Session","2005-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050214.docx",""
"15th Assembly"," 3rd Session","2005-2-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050211.docx",""
"15th Assembly"," 3rd Session","2005-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050210.docx",""
"15th Assembly"," 3rd Session","2005-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn050209.docx",""
"15th Assembly"," 3rd Session","2004-10-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041029.docx",""
"15th Assembly"," 3rd Session","2004-10-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041028.docx",""
"15th Assembly"," 3rd Session","2004-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041027.docx",""
"15th Assembly"," 3rd Session","2004-10-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041026.docx",""
"15th Assembly"," 3rd Session","2004-10-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041025.docx",""
"15th Assembly"," 3rd Session","2004-10-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041022.docx",""
"15th Assembly"," 3rd Session","2004-10-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041021.docx",""
"15th Assembly"," 3rd Session","2004-10-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041020.docx",""
"15th Assembly"," 3rd Session","2004-10-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041019_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041019.pdf"
"15th Assembly"," 3rd Session","2004-10-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041018.docx",""
"15th Assembly"," 3rd Session","2004-10-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041015.docx",""
"15th Assembly"," 3rd Session","2004-10-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041014.docx",""
"15th Assembly"," 3rd Session","2004-10-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn041013.docx",""
"15th Assembly"," 3rd Session","2004-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040602.docx",""
"15th Assembly"," 3rd Session","2004-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040601_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040601.pdf"
"15th Assembly"," 3rd Session","2004-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040531.docx",""
"15th Assembly"," 3rd Session","2004-5-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040528.docx",""
"15th Assembly"," 3rd Session","2004-5-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040527.docx",""
"15th Assembly"," 3rd Session","2004-5-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040526_0.docx",""
"15th Assembly"," 3rd Session","2004-3-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040331.docx",""
"15th Assembly"," 3rd Session","2004-3-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040330.docx",""
"15th Assembly"," 3rd Session","2004-3-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040329.docx",""
"15th Assembly"," 3rd Session","2004-3-26","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040326_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040326.pdf"
"15th Assembly"," 3rd Session","2004-3-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040325_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040325.pdf"
"15th Assembly"," 3rd Session","2004-3-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040324.docx",""
"15th Assembly"," 3rd Session","2004-3-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040323.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040323.pdf"
"15th Assembly"," 3rd Session","2004-3-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040322_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040322.pdf"
"15th Assembly"," 3rd Session","2004-3-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040319.docx",""
"15th Assembly"," 3rd Session","2004-3-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040318.docx",""
"15th Assembly"," 3rd Session","2004-3-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040317.docx",""
"15th Assembly"," 3rd Session","2004-3-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040316.docx",""
"15th Assembly"," 2nd Session","2004-1-21","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040121.docx",""
"15th Assembly"," 2nd Session","2004-1-20","https://www.assembly.gov.nt.ca/sites/assembly/files/hn040120.docx",""
"15th Assembly"," 1st Session","2003-12-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031212.docx",""
"15th Assembly"," 1st Session","2003-12-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn031211.docx",""
